N,P,K,Soil_pH,Soil_Moisture,Organic_Carbon,Temperature,Humidity,Rainfall,Sunlight_Hours,Wind_Speed,Altitude,Fertilizer_Used,Pesticide_Used,Crop_Yield_ton_per_hectare,Normalize_Rainfall_by_Windspeed,Soil_Type_Loamy,Soil_Type_Sandy,Soil_Type_Silt,Region_East,Region_North,Region_South,Region_West,Season_Rabi,Season_Zaid,Crop_Type_Maize,Crop_Type_Potato,Crop_Type_Rice,Crop_Type_Sugarcane,Crop_Type_Wheat,Irrigation_Type_Drip,Irrigation_Type_Rainfed,Irrigation_Type_Sprinkler,SOC_Binned_0.5,SOC_Binned_1.0,SOC_Binned_1.5,Soil_Moisture_Binned_20,Soil_Moisture_Binned_40,Soil_Moisture_Binned_60
97,60,66,7.36,48.41,0.54,24.97,85.47,1718.47,6.62,3.3,1248,163.08,23.57,9.84,520.7484848484848,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
105,88,126,7.24,59.24,1.47,38.9,41.73,2470.28,10.68,14.68,766,242.09,21.41,10.89,168.27520435967304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
159,29,103,4.97,30.5,1.2,13.24,51.75,950.29,10.26,11.96,298,282.8,11.3,5.63,79.45568561872909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
124,85,147,7.46,55.62,0.61,39.65,56.57,1992.62,9.7,12.1,442,266.82,2.96,11.12,164.6793388429752,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
144,50,77,6.51,31.81,1.23,14.77,87.21,1677.75,5.85,6.98,1828,121.51,11.85,75.78,240.36532951289396,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
65,28,116,7.01,56.06,1.08,24.57,74.14,2351.34,6.04,1.08,2177,228.29,15.83,77.36,2177.1666666666665,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
55,92,66,8.05,17.56,0.7,19.12,49.93,968.33,6.86,7.23,913,218.95,5.67,7.54,133.93222683264176,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
72,17,122,7.56,15.36,1.02,22.59,46.28,2775.72,10.43,11.22,1531,236.36,3.08,8.32,247.39037433155076,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
56,81,103,7.61,20.66,0.99,38.74,61.11,1959.72,7.32,13.53,1953,189.46,24.13,7.05,144.84257206208426,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
98,33,68,5.42,58.7,0.96,28.95,52.88,401.29,4.67,10.4,882,226.19,20.28,11.09,38.58557692307692,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
177,90,131,6.42,41.69,0.97,18.93,67.01,311.6,5.63,17.68,1994,177.31,14.53,7.68,17.624434389140273,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
40,68,79,8.03,44.71,0.3,28.85,62.09,2469.61,4.33,10.97,104,305.92,14.36,10.36,225.1239744758432,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
103,83,85,6.78,57.11,0.65,23.56,32.03,954.08,4.4,2.41,1078,135.0,18.86,7.84,395.8838174273859,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
133,24,106,5.15,17.53,0.86,38.3,34.47,892.66,10.46,15.54,1699,87.27,18.71,7.14,57.442728442728445,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
67,47,145,7.29,34.36,0.47,20.59,38.04,1674.47,8.32,12.1,1960,115.2,4.45,24.92,138.38595041322316,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
163,27,45,4.95,47.15,1.27,27.53,69.04,723.48,4.71,9.79,1567,260.06,7.84,6.76,73.89989785495405,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
52,65,90,7.32,35.23,1.4,35.48,88.64,1021.67,8.09,14.25,1813,148.28,16.13,5.99,71.69614035087719,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
76,46,93,7.79,16.61,1.36,38.77,57.16,1590.23,10.8,12.73,219,135.24,18.86,4.61,124.91987431264728,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
119,89,66,6.25,47.55,0.9,33.98,38.96,2754.7,4.11,17.13,2084,137.12,1.28,9.11,160.8114419147694,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
75,38,95,6.21,34.57,1.2,38.07,66.6,682.97,9.22,8.89,363,80.24,17.72,6.9,76.82452193475815,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
136,49,115,5.83,15.96,0.4,23.91,67.52,404.86,5.23,13.08,1286,336.13,0.36,74.39,30.952599388379205,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
169,97,50,7.78,23.53,0.56,32.94,75.35,2070.09,6.64,8.81,265,160.07,7.13,23.34,234.9704880817253,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
170,84,41,6.66,25.88,0.36,12.84,72.59,1840.54,4.8,5.73,673,246.92,23.83,26.98,321.2111692844677,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
133,54,36,6.77,40.53,1.56,27.81,71.27,1083.24,4.05,6.43,2054,270.83,10.85,11.17,168.4665629860031,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
140,68,117,7.05,24.32,1.05,10.41,73.49,998.49,4.7,11.06,1175,169.2,12.29,74.59,90.27938517179024,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
133,58,68,5.82,33.07,0.53,17.8,79.15,2469.64,8.01,4.07,1966,313.49,18.49,11.63,606.7911547911547,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
89,76,106,6.27,52.53,1.22,29.97,83.73,1103.3,10.31,9.59,2119,266.86,14.6,11.78,115.04692387904066,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
129,82,57,7.32,55.39,0.94,15.15,30.2,1782.47,4.15,12.79,808,77.28,7.57,9.26,139.364347146208,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
97,47,72,8.15,54.77,0.86,16.0,69.97,1363.41,4.44,10.12,977,297.88,14.75,9.48,134.72430830039528,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
162,91,47,4.92,49.75,1.49,11.85,86.47,1618.55,5.14,10.56,618,123.85,13.6,6.9,153.27178030303028,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
149,70,96,4.95,42.09,1.22,32.42,75.47,2520.39,10.81,4.61,915,175.04,3.21,7.95,546.7223427331886,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
66,50,37,6.26,42.53,1.2,23.44,34.88,1419.19,5.19,12.18,2160,347.12,18.61,11.42,116.51806239737274,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
101,68,69,7.04,62.67,0.43,36.64,74.18,2363.61,7.29,11.16,69,135.47,15.19,10.13,211.7930107526882,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
156,33,108,6.11,58.89,0.42,20.87,45.16,1805.49,4.29,10.07,322,330.41,1.59,13.05,179.29394240317774,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
135,57,64,8.2,47.49,1.16,23.06,41.04,1208.81,9.95,12.83,1559,285.25,3.61,9.74,94.21745908028059,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
121,26,146,5.46,38.42,0.5,24.85,42.19,362.15,10.63,12.92,54,270.22,3.27,7.3,28.03018575851393,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
60,25,112,4.83,51.45,0.89,35.83,88.33,1968.59,9.29,12.76,688,347.39,1.75,75.14,154.27821316614418,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
151,84,40,5.45,18.14,1.04,18.77,69.55,2041.35,7.94,3.39,156,319.82,5.24,8.48,602.1681415929203,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
166,26,95,7.82,62.23,0.8,11.55,88.67,2782.38,5.74,11.01,156,306.7,14.35,10.89,252.71389645776568,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
80,55,110,5.29,42.38,0.41,28.82,80.83,2077.59,5.25,12.88,124,75.55,3.04,7.49,161.30357142857142,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
58,39,115,6.43,40.14,1.27,34.77,85.49,2349.35,7.61,11.34,1769,170.04,5.49,8.05,207.173721340388,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
69,17,115,6.23,29.54,1.45,26.69,63.3,718.29,6.03,4.28,104,157.53,23.02,5.99,167.82476635514016,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
70,17,94,7.06,15.17,0.51,19.61,50.92,2207.34,8.69,1.41,934,79.9,15.61,9.66,1565.4893617021278,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
40,98,129,4.99,18.06,1.41,28.91,74.31,1179.96,5.86,11.34,524,93.57,14.2,7.51,104.05291005291005,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
30,42,101,7.04,28.15,1.33,39.73,31.08,2750.0,5.19,4.75,1385,258.56,5.93,10.69,578.9473684210526,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
75,37,147,6.01,42.08,1.03,27.22,68.62,1429.33,8.07,15.07,1279,294.63,12.99,7.58,94.8460517584605,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
130,62,122,7.95,19.18,1.07,19.46,87.39,1462.1,9.33,16.9,1391,238.8,5.3,6.14,86.51479289940829,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
178,81,54,7.69,63.6,1.15,17.31,80.75,1543.81,4.52,15.25,1872,286.36,13.14,24.31,101.23344262295082,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
119,56,131,6.16,35.55,0.98,39.95,41.37,1069.44,8.33,3.9,1807,234.77,19.19,10.4,274.2153846153846,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
139,54,106,8.18,30.82,1.4,35.51,37.68,1249.05,9.71,14.91,599,267.16,15.49,9.62,83.77263581488933,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
86,20,138,4.98,41.26,0.92,18.38,79.59,1280.82,4.04,4.03,752,269.91,7.41,25.89,317.8213399503722,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
30,34,117,7.48,18.25,1.01,17.87,33.2,1582.42,5.57,6.07,1833,294.98,17.52,25.02,260.6952224052718,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
92,25,100,6.28,57.52,0.35,34.11,89.72,653.22,6.09,15.08,1292,150.44,8.79,7.93,43.316976127320956,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
84,41,101,6.27,38.01,0.53,39.77,58.04,1793.86,4.1,3.47,1345,289.15,6.04,11.5,516.9625360230547,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
144,35,45,5.38,23.92,1.47,23.97,85.66,1647.55,8.75,4.19,1457,205.1,8.76,25.97,393.2100238663484,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
172,27,22,6.55,23.09,0.46,16.82,78.68,2755.64,6.94,15.37,281,338.94,12.42,27.96,179.28692257644764,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
178,49,78,5.09,33.05,1.48,16.91,71.84,2486.09,8.53,17.78,1116,107.73,18.37,8.91,139.82508436445445,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
82,61,135,6.9,43.67,1.13,33.92,42.35,1456.25,6.83,11.81,386,346.21,24.63,8.27,123.30651989839119,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
166,42,149,5.62,35.85,1.5,28.15,35.14,2045.2,5.22,11.5,1681,86.55,24.62,8.12,177.84347826086957,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
86,35,55,7.26,44.84,1.36,29.01,69.34,1939.04,7.61,10.19,693,233.48,17.82,10.2,190.288518155054,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
146,32,105,6.87,50.27,1.42,15.83,41.38,887.12,9.06,5.16,1245,257.88,1.68,10.14,171.92248062015503,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
64,45,117,7.34,52.42,0.98,13.91,79.72,1132.41,5.08,1.64,1385,321.07,13.83,9.84,690.4939024390245,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
92,74,143,7.35,35.05,1.37,10.32,34.03,383.55,6.48,8.66,752,280.35,4.7,75.35,44.289838337182445,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
54,51,92,5.47,50.85,0.9,37.46,61.43,539.3,9.14,15.4,1864,87.71,8.41,73.65,35.01948051948052,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
119,35,129,4.8,22.08,0.36,20.65,55.32,1074.12,8.59,16.11,1133,238.92,13.4,74.95,66.67411545623835,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
104,28,141,6.04,40.65,1.15,32.74,85.49,2245.25,11.0,9.59,1800,263.43,8.17,75.19,234.12408759124088,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
67,74,149,7.92,18.63,1.25,36.53,83.91,2089.28,5.21,16.97,1718,118.99,19.64,6.16,123.11608721272836,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
159,37,46,6.76,27.21,0.43,27.96,73.22,2710.59,6.41,10.59,241,250.69,0.96,12.0,255.957507082153,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
164,43,87,7.27,44.16,1.36,22.73,75.32,1216.35,5.39,13.91,176,86.51,9.84,22.47,87.44428468727533,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
120,61,33,7.79,52.02,0.4,11.16,72.39,1157.17,5.71,8.51,211,100.99,18.01,6.23,135.97767332549944,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
46,44,117,7.88,19.77,0.87,20.11,70.49,557.38,5.37,2.4,1519,164.93,24.55,6.36,232.24166666666667,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
157,98,42,6.6,25.35,0.93,19.65,89.82,2269.07,10.92,15.24,1872,116.85,13.82,73.18,148.88910761154855,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
137,52,134,6.64,64.59,0.35,26.99,74.16,713.57,8.52,17.03,2159,61.01,21.09,7.69,41.900763358778626,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
54,97,131,7.69,31.88,0.39,32.92,86.73,2683.44,4.59,13.3,1355,240.12,12.29,26.38,201.76240601503758,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
117,41,115,7.55,29.2,0.89,31.33,56.23,1089.48,7.64,7.95,1566,194.22,24.99,23.66,137.04150943396226,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
58,29,97,7.18,19.26,0.7,36.1,89.89,1918.16,4.58,15.63,974,124.68,22.22,7.32,122.72296865003199,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
92,73,80,6.86,49.74,1.36,11.41,66.87,1426.12,6.73,11.73,823,121.55,16.04,7.46,121.57885763000851,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
179,17,104,6.9,40.41,0.84,28.15,84.3,860.4,8.48,1.05,1798,232.0,13.46,8.93,819.4285714285713,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
143,24,90,6.03,22.88,0.44,15.67,35.46,1440.0,4.33,16.9,2108,91.2,23.24,6.8,85.20710059171599,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
78,93,104,7.66,46.64,0.51,39.18,66.63,1114.89,4.32,8.87,289,132.03,17.0,7.97,125.69222096956034,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
110,94,69,6.9,41.29,1.18,22.27,89.57,1863.64,5.75,3.96,1191,71.9,22.32,74.12,470.61616161616166,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
113,31,34,5.56,43.25,1.54,28.72,33.99,1677.97,8.61,4.11,660,282.18,11.38,9.95,408.265206812652,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
134,97,53,5.62,64.74,1.43,20.55,86.82,506.75,10.47,6.8,371,343.1,11.1,12.55,74.52205882352942,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
177,25,54,7.73,16.43,0.47,16.61,38.75,480.36,5.9,1.72,361,137.09,24.35,72.3,279.27906976744185,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
147,62,58,6.93,60.75,0.32,30.64,89.77,2713.1,10.7,6.19,129,194.71,20.99,76.21,438.30371567043613,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
115,19,49,6.16,57.09,0.33,38.18,47.34,1053.74,7.84,2.55,146,186.77,13.49,10.5,413.2313725490196,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
92,83,122,5.44,35.77,1.02,11.78,77.62,526.36,7.52,4.43,1916,217.08,22.33,6.78,118.81715575620768,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
133,78,93,6.87,59.05,0.93,34.76,31.66,754.6,4.72,1.31,2173,168.78,2.14,76.06,576.030534351145,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
78,28,74,5.43,47.43,0.32,20.25,47.21,686.21,10.69,12.58,2136,98.35,9.68,6.13,54.54769475357711,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
100,64,79,6.4,59.47,0.37,13.63,66.19,824.75,9.54,10.79,1693,131.99,8.19,7.95,76.43651529193698,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
30,40,43,7.1,44.74,1.6,31.4,43.64,417.19,4.02,2.57,1936,291.12,22.05,6.37,162.3307392996109,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
170,86,41,6.72,25.81,1.55,12.47,75.64,794.24,9.55,14.18,368,233.43,11.75,8.94,56.01128349788435,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
152,83,51,7.94,43.81,0.46,31.83,70.54,2653.38,7.87,12.7,1764,79.99,11.7,73.39,208.92755905511814,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
91,21,114,4.94,23.95,0.51,23.07,89.45,1730.12,4.7,3.62,882,122.75,2.73,6.82,477.9337016574585,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
61,30,102,5.75,22.04,1.47,14.94,65.06,1113.16,8.91,1.7,469,176.03,15.14,23.67,654.8000000000001,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
58,69,22,4.99,47.7,0.96,14.72,76.09,2273.79,8.66,3.3,1794,247.38,11.76,9.39,689.0272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
78,92,89,5.46,62.37,1.55,32.45,34.47,2539.62,8.77,2.99,314,287.65,3.86,12.57,849.3712374581938,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
59,70,149,5.22,44.42,0.98,34.85,32.58,476.83,10.13,11.38,2103,229.4,20.45,9.78,41.90070298769771,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
173,18,107,7.29,54.79,1.05,30.57,64.9,1160.77,9.32,1.87,54,320.82,15.04,11.12,620.7326203208555,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
48,62,128,6.06,23.42,0.59,31.63,89.12,2346.53,10.38,6.29,922,293.46,23.48,27.39,373.05723370429257,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
47,31,78,7.95,47.71,1.44,35.44,46.13,1817.83,6.67,7.1,1920,198.18,12.65,9.16,256.0323943661972,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
30,50,96,4.88,51.65,1.37,22.86,30.1,2005.71,7.94,2.46,1222,271.43,15.72,74.4,815.329268292683,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
107,84,33,7.02,17.08,0.74,15.03,50.45,1698.92,10.9,6.84,723,106.88,8.76,24.81,248.38011695906434,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
144,94,70,8.1,19.86,1.1,21.32,74.35,505.5,8.13,10.63,333,160.87,13.21,7.11,47.55409219190969,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
142,52,97,5.4,54.08,0.74,39.38,78.14,2426.98,6.96,6.48,1001,66.19,8.61,10.62,374.53395061728395,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
143,76,99,6.3,37.0,0.9,23.45,76.86,895.89,7.27,16.82,2088,275.18,2.5,9.79,53.263376932223544,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
92,62,29,7.19,35.28,1.41,37.72,34.86,558.05,9.17,5.86,2194,330.1,2.0,7.99,95.23037542662115,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
161,24,99,6.95,61.02,0.84,31.08,76.25,1148.76,6.56,12.07,280,169.51,8.51,74.89,95.17481358740679,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
158,50,143,6.72,64.6,1.39,32.13,34.9,2163.32,4.34,10.16,262,149.56,2.31,12.16,212.92519685039372,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
37,43,53,5.91,53.22,1.55,15.71,89.23,2499.89,10.4,7.38,487,136.92,4.82,9.96,338.73848238482384,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
84,92,140,7.28,54.63,0.84,21.06,52.23,1926.26,7.37,17.47,2157,60.0,4.2,23.63,110.2610188895249,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
132,18,99,7.02,25.42,1.44,31.97,71.61,1195.23,7.63,15.6,923,149.07,18.51,8.49,76.61730769230769,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
160,58,72,5.35,24.61,0.7,29.67,59.07,2120.45,6.53,4.41,1424,64.85,11.44,8.76,480.8276643990929,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
61,70,37,8.08,64.03,0.3,35.88,44.44,2216.3,10.44,17.53,1711,222.72,1.47,73.21,126.42897889332573,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
39,56,121,6.69,49.75,0.41,16.3,66.65,2607.59,5.29,1.32,2014,258.49,5.59,12.08,1975.4469696969697,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
139,27,117,6.59,49.34,1.26,32.45,30.96,596.56,6.74,1.18,1241,163.9,1.66,10.11,505.5593220338983,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
153,60,64,7.68,29.31,0.43,11.18,60.31,650.61,6.66,2.62,1778,176.83,5.42,6.8,248.32442748091603,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
116,96,54,6.98,59.32,1.52,18.99,32.34,1391.0,7.52,7.05,705,151.93,16.59,9.32,197.3049645390071,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
84,47,133,5.05,17.22,1.43,28.91,64.07,1151.28,10.78,7.2,1340,137.28,19.87,71.72,159.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
61,35,40,6.52,28.73,0.97,39.4,57.44,2230.62,5.4,1.95,1150,153.94,20.82,10.29,1143.9076923076923,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
164,94,115,7.45,24.01,1.06,39.68,83.68,1770.81,8.45,13.63,1141,222.97,3.97,73.37,129.9200293470286,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
122,93,63,7.18,50.55,1.2,23.17,87.96,540.03,7.91,6.45,1101,222.87,17.38,74.3,83.72558139534883,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
37,71,99,8.1,50.77,1.25,32.94,69.07,1636.44,5.84,17.12,2114,273.36,2.88,9.17,95.58644859813084,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
94,83,75,4.88,41.74,0.94,28.01,41.11,1013.9,6.89,17.97,516,98.71,24.0,3.77,56.42181413466889,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
86,84,74,5.69,15.26,0.71,31.27,61.41,1318.26,6.96,12.73,2106,338.07,10.17,25.42,103.55538098978789,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
96,81,62,6.67,58.69,1.48,31.96,30.1,503.59,5.62,2.96,825,211.68,0.88,10.11,170.13175675675674,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
101,62,69,6.91,62.78,0.36,26.42,76.08,387.58,7.39,9.79,712,305.52,3.39,10.13,39.58937691521962,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
